"cut","n1","n0","risk1","risk0","RR","llr","p"
"E271",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G405",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M060",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R227",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C139",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H209",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N892",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"W40",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S031",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S142",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T805",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N047",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O991",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V796",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I709",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V039",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V721",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G937",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M600",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O081",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B509",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B510",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I445",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K828",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K296",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V385",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V833",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B561",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B569",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B602",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y444",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y09",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V575",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K908",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N328",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V924",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C342",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R700",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"J180",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H541",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G401",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R090",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B675",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I469",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E649",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B73",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B742",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V519",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F451",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D841",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"B814",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C66",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N210",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L508",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D020",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E851",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q143",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E748",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y11",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C001",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H721",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V124",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O042",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P362",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C857",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y859",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C050",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y773",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H113",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O223",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L600",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L110",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C098",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"W49",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S724",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K565",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y820",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K076",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"X95",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C148",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S068",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O324",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K529",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C887",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I269",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R610",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S044",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N059",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L236",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C224",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V185",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V808",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"X340",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E834",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H162",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M103",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C269",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S340",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T508",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q803",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T782",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C788",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C348",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L679",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q844",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V298",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q142",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"J36",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S847",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H699",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K313",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C501",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T041",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S428",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D828",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L590",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T541",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M622",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R062",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K109",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q620",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F318",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T904",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G442",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H939",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P152",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M533",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P743",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V252",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V531",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F441",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q359",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C688",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G501",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P90",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C717",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C720",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S351",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y479",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S878",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q308",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G700",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S970",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G971",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"X85",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V179",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C781",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M183",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G825",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q655",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D518",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y068",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F137",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S497",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"C829",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N881",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D66",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D384",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S049",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q861",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R001",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F810",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K515",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"W37",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"J200",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K429",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O610",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T231",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y554",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V260",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D039",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q927",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S346",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D411",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y461",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N603",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V472",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D126",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D131",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I610",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D151",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F940",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S518",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E290",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q103",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"J188",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T217",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O649",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V581",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D236",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L678",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D237",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I632",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T323",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D293",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D294",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O051",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D391",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S832",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G040",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R36",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P154",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V443",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S829",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V798",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D377",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O640",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I139",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"J203",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F320",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D448",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D462",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R450",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P284",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H542",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H020",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I058",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I607",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S900",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M939",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S080",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M996",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V051",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O659",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D612",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"D869",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L575",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H252",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N923",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T915",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S343",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V613",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P123",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y413",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M925",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I605",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L901",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P298",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y512",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M029",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G408",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V244",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K852",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M202",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O871",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O711",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V751",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y401",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V660",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R868",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E883",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P910",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I971",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H812",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F519",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M613",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O266",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E661",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V526",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S334",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M767",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q809",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V456",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I878",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P941",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E786",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R480",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K318",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N649",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q561",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I272",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"E880",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K868",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I301",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K382",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V899",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Y741",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F800",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q742",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L122",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F21",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G728",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"L681",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H509",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F29",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"F301",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"X71",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M213",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P700",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R492",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"N151",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V876",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V793",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O450",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T303",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V909",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V691",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G258",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R941",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G439",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O658",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"T832",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"X06",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"G823",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"I81",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O288",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"V192",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"M842",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"H119",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"O85",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"P710",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"Q204",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"R160",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K068",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"S809",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
"K700",1,2,0.00103199174406605,0.000225606316976875,4.57430340557276,0.615263590123833,1
