analysis,rep,po_a1,po_a0,rd_a1_a0
continuous,207,-0.455179718857264,0.507174429940863,-0.962354148798126
continuous,208,-0.666673933442512,0.468128072320895,-1.13480200576341
continuous,209,-0.549472396332111,0.540941080722152,-1.09041347705426
continuous,210,-0.531754830398148,0.520597220622025,-1.05235205102017
continuous,211,-0.462010428451166,0.36979771759352,-0.831808146044686
continuous,212,-0.563101299155695,0.505169138266187,-1.06827043742188
continuous,213,-0.57490692734889,0.41578678332359,-0.99069371067248
continuous,214,-0.606505369412781,0.411269206836356,-1.01777457624914
continuous,215,-0.534914675004558,0.436604387131683,-0.971519062136241
continuous,216,-0.541115784302934,0.476083392560415,-1.01719917686335
continuous,217,-0.710519416973303,0.479931751864265,-1.19045116883757
continuous,218,-0.53716923501495,0.4485062936482,-0.98567552866315
continuous,219,-0.595426296663485,0.500681156879596,-1.09610745354308
continuous,220,-0.5048295249527,0.399577396692307,-0.904406921645007
continuous,221,-0.487402020681469,0.396968883306361,-0.88437090398783
continuous,222,-0.568756586610602,0.37512628342988,-0.943882870040482
continuous,223,-0.724070724349689,0.473297102094453,-1.19736782644414
continuous,224,-0.530343638438945,0.564263277082236,-1.09460691552118
continuous,225,-0.578192866593736,0.492706592549518,-1.07089945914325
continuous,226,-0.499645692740758,0.441615286335416,-0.941260979076174
continuous,227,-0.65075736791448,0.526808572017624,-1.1775659399321
continuous,228,-0.615986273172702,0.517959618673065,-1.13394589184577
continuous,229,-0.694154992186979,0.477707113968686,-1.17186210615567
continuous,230,-0.63266780814136,0.43261674420233,-1.06528455234369
continuous,231,-0.498869139364792,0.426372799831378,-0.925241939196171
continuous,232,-0.52110394388161,0.454718046461954,-0.975821990343563
continuous,233,-0.554335956318381,0.654045364014065,-1.20838132033245
continuous,234,-0.553284174795004,0.54327640756226,-1.09656058235726
continuous,235,-0.56595902868733,0.525551944453179,-1.09151097314051
continuous,236,-0.431127047519585,0.484926905471377,-0.916053952990963
continuous,237,-0.477037216035074,0.406836075565151,-0.883873291600225
continuous,238,-0.53284377404657,0.43413116059459,-0.966974934641161
continuous,239,-0.513218492392655,0.497304572168658,-1.01052306456131
continuous,240,-0.581629341271694,0.469336039577952,-1.05096538084965
continuous,241,-0.478612142117935,0.455544396201424,-0.934156538319359
continuous,242,-0.558157911507184,0.394810242614046,-0.95296815412123
continuous,243,-0.490302930250908,0.460298723496069,-0.950601653746977
continuous,244,-0.609981275785581,0.524422686584191,-1.13440396236977
continuous,245,-0.635261033528029,0.477485240936669,-1.1127462744647
continuous,246,-0.557675034128057,0.418215209325685,-0.975890243453743
continuous,247,-0.518936360101318,0.405180301656521,-0.92411666175784
continuous,248,-0.455090549446605,0.448585971550067,-0.903676520996672
continuous,249,-0.478128201797551,0.432366340656471,-0.910494542454022
continuous,250,-0.492417942064697,0.354794996267758,-0.847212938332455
continuous,251,-0.413491227359899,0.45536688974536,-0.868858117105259
continuous,252,-0.491115082058568,0.486297002825992,-0.977412084884561
continuous,253,-0.546229787593693,0.394872907013381,-0.941102694607074
continuous,254,-0.540167606315765,0.387514224397068,-0.927681830712833
continuous,255,-0.67395370955911,0.449829807112718,-1.12378351667183
continuous,256,-0.641715961751142,0.545392259909758,-1.1871082216609
continuous,257,-0.529457229316174,0.459315146251317,-0.988772375567491
continuous,258,-0.598996028994734,0.489153439424735,-1.08814946841947
continuous,259,-0.521495937669215,0.427380518244292,-0.948876455913507
continuous,260,-0.572930104939562,0.515542595042224,-1.08847269998179
continuous,261,-0.489757429703834,0.533244355588578,-1.02300178529241
continuous,262,-0.504948087677395,0.54214496969258,-1.04709305736998
continuous,263,-0.552764190226155,0.486342862719273,-1.03910705294543
continuous,264,-0.464979137843801,0.442652425539366,-0.907631563383167
continuous,265,-0.466307425287796,0.421187977898303,-0.887495403186099
continuous,266,-0.549160680103466,0.467128017396488,-1.01628869749995
continuous,267,-0.690659699908052,0.416803550444678,-1.10746325035273
continuous,268,-0.468274563944979,0.434596981263188,-0.902871545208167
continuous,269,-0.53425176699028,0.435779635232896,-0.970031402223176
continuous,270,-0.540815898357812,0.531890508706041,-1.07270640706385
continuous,271,-0.533587432623287,0.566696286691058,-1.10028371931434
continuous,272,-0.509708599504419,0.506630836454448,-1.01633943595887
continuous,273,-0.479269443922359,0.507879085241517,-0.987148529163876
continuous,274,-0.53622956042979,0.44827148291752,-0.98450104334731
continuous,275,-0.446816179137423,0.544187026069333,-0.991003205206756
continuous,276,-0.48289164090719,0.485873082667274,-0.968764723574465
continuous,277,-0.61465898771575,0.422331783413785,-1.03699077112953
continuous,278,-0.63070374224382,0.518146224515008,-1.14884996675883
continuous,279,-0.533054697140059,0.48133086124955,-1.01438555838961
continuous,280,-0.585390318267963,0.576023490118474,-1.16141380838644
continuous,281,-0.543987724971536,0.335859692664756,-0.879847417636292
continuous,282,-0.54555483336669,0.370574963549697,-0.916129796916388
continuous,283,-0.57479262585879,0.451569695602499,-1.02636232146129
continuous,284,-0.46678875151258,0.479393949561242,-0.946182701073822
continuous,285,-0.508724120056673,0.493791180443083,-1.00251530049976
continuous,286,-0.623746398218894,0.43531065392203,-1.05905705214092
continuous,287,-0.53820887792494,0.490879221048618,-1.02908809897356
continuous,288,-0.567956157668489,0.507201819910289,-1.07515797757878
continuous,289,-0.598524467508619,0.596287696719318,-1.19481216422794
continuous,290,-0.439174043386698,0.415760642225997,-0.854934685612695
continuous,291,-0.656345249292035,0.442360112984584,-1.09870536227662
continuous,292,-0.554979646185713,0.49784522945995,-1.05282487564566
continuous,293,-0.54608689715016,0.324249402723313,-0.870336299873473
continuous,294,-0.504666244675231,0.601387459028287,-1.10605370370352
continuous,295,-0.514493471421829,0.441608410250539,-0.956101881672368
continuous,296,-0.51956750118022,0.540422149860645,-1.05998965104087
continuous,297,-0.572900382170938,0.501522101200862,-1.0744224833718
continuous,298,-0.522440431267464,0.411920798993519,-0.934361230260983
continuous,299,-0.452127858164505,0.506583950822883,-0.958711808987388
continuous,300,-0.480894177180442,0.467546178672417,-0.948440355852858
continuous,301,-0.585713029270243,0.496388533284372,-1.08210156255462
continuous,302,-0.524801745786813,0.418555602054364,-0.943357347841177
continuous,303,-0.468130386857499,0.387312507611405,-0.855442894468905
continuous,304,-0.506150266250435,0.540276856209077,-1.04642712245951
continuous,305,-0.51934962892492,0.528716315216271,-1.04806594414119
continuous,306,-0.543135459091564,0.478725262993888,-1.02186072208545
continuous,307,-0.618216774703624,0.545833974466486,-1.16405074917011
continuous,308,-0.460579027768579,0.35322857953116,-0.813807607299738
continuous,309,-0.535052688457351,0.43419765930978,-0.969250347767131
continuous,310,-0.491400345246237,0.42223426185705,-0.913634607103286
continuous,311,-0.568945687528237,0.448707069238098,-1.01765275676634
continuous,312,-0.584343508200448,0.566672098773079,-1.15101560697353
continuous,313,-0.578301677073724,0.425440189429858,-1.00374186650358
continuous,314,-0.534543767102797,0.491800843249337,-1.02634461035213
continuous,315,-0.612181705366723,0.484666323484811,-1.09684802885153
continuous,316,-0.573358604062242,0.461718977317596,-1.03507758137984
continuous,317,-0.585582101319722,0.492891064960924,-1.07847316628065
continuous,318,-0.506415337356639,0.425972020595183,-0.932387357951822
continuous,319,-0.616223078983023,0.371600397162014,-0.987823476145037
continuous,320,-0.464445039071241,0.530507484693823,-0.994952523765064
continuous,321,-0.567447747265206,0.482186980866387,-1.04963472813159
continuous,322,-0.494231895449365,0.47397042603087,-0.968202321480235
continuous,323,-0.538897571748155,0.536600255649221,-1.07549782739738
continuous,324,-0.560837283010044,0.54148018393371,-1.10231746694375
continuous,325,-0.638056935296385,0.557870385705735,-1.19592732100212
continuous,326,-0.497451285260913,0.482918259988762,-0.980369545249674
continuous,327,-0.596074104049634,0.539585754614413,-1.13565985866405
continuous,328,-0.464465401787171,0.43559459528773,-0.900059997074901
continuous,329,-0.500865665118793,0.348879821003935,-0.849745486122727
continuous,330,-0.624705645656352,0.503898084727508,-1.12860373038386
continuous,331,-0.522048624480905,0.470793396163628,-0.992842020644533
continuous,332,-0.533897278460514,0.373098086184035,-0.906995364644549
continuous,333,-0.611691964388718,0.468664550861584,-1.0803565152503
continuous,334,-0.513459033455613,0.495052258634976,-1.00851129209059
continuous,335,-0.527850607245427,0.46784561932271,-0.995696226568137
continuous,336,-0.489488412318486,0.513858089306185,-1.00334650162467
continuous,337,-0.633398439117066,0.391470442599606,-1.02486888171667
continuous,338,-0.500981434890083,0.466804827615652,-0.967786262505735
continuous,339,-0.6273647541169,0.491905978952184,-1.11927073306908
continuous,340,-0.55622322119644,0.393539009633022,-0.949762230829462
continuous,341,-0.504058287417804,0.424055033325957,-0.928113320743761
continuous,342,-0.653872322728209,0.439072297243295,-1.0929446199715
continuous,343,-0.550078611797696,0.609553008979718,-1.15963162077741
continuous,344,-0.468502397821594,0.474470506769826,-0.942972904591419
continuous,345,-0.585299622003976,0.398453354025846,-0.983752976029822
continuous,346,-0.556197871761431,0.413345925596961,-0.969543797358392
continuous,347,-0.465942693153015,0.460299238546075,-0.926241931699089
continuous,348,-0.644139678566443,0.504388080864282,-1.14852775943072
continuous,349,-0.503659373244723,0.427259668263622,-0.930919041508345
continuous,350,-0.546485398431519,0.450845613052744,-0.997331011484263
continuous,351,-0.604166730861391,0.470913122026499,-1.07507985288789
continuous,352,-0.539750862410894,0.504737442840546,-1.04448830525144
continuous,353,-0.594809338037084,0.509701278269187,-1.10451061630627
continuous,354,-0.529332158516007,0.384845068168804,-0.91417722668481
continuous,355,-0.618841052665304,0.433026361178665,-1.05186741384397
continuous,356,-0.56452635684161,0.446615397077148,-1.01114175391876
continuous,357,-0.466122944640142,0.607456049655397,-1.07357899429554
continuous,358,-0.567168765922419,0.464882881856773,-1.03205164777919
continuous,359,-0.61815777218653,0.488582594910267,-1.1067403670968
continuous,360,-0.55860256329499,0.41753510922889,-0.976137672523879
continuous,361,-0.623384392687225,0.439824133030299,-1.06320852571752
continuous,362,-0.633908534228928,0.512434589129008,-1.14634312335794
continuous,363,-0.638916927614363,0.413676473838308,-1.05259340145267
continuous,364,-0.625201490748784,0.463252178951581,-1.08845366970037
continuous,365,-0.497059065895251,0.288149990181192,-0.785209056076444
continuous,366,-0.55762423984384,0.506709988989367,-1.06433422883321
continuous,367,-0.42476766963562,0.462757369488167,-0.887525039123787
continuous,368,-0.444182996433194,0.399971933935646,-0.84415493036884
continuous,369,-0.507647751096702,0.385923222692229,-0.893570973788931
continuous,370,-0.442876352747129,0.510994319713086,-0.953870672460215
continuous,371,-0.445252640140454,0.381297084019409,-0.826549724159862
continuous,372,-0.648692243387558,0.399709416931075,-1.04840166031863
continuous,373,-0.55408449668123,0.562364418765926,-1.11644891544716
continuous,374,-0.557537149871617,0.490493821288535,-1.04803097116015
continuous,375,-0.483471236700506,0.411262151913626,-0.894733388614131
continuous,376,-0.631218279519224,0.458306824560727,-1.08952510407995
continuous,377,-0.508415012905922,0.538402853445204,-1.04681786635113
continuous,378,-0.504382829095432,0.47380013052676,-0.978182959622192
continuous,379,-0.609282055236454,0.358253262706396,-0.967535317942849
continuous,380,-0.490899476023423,0.470924909669911,-0.961824385693334
continuous,381,-0.541653943882478,0.408728698316666,-0.950382642199143
continuous,382,-0.585345700787972,0.495649863236977,-1.08099556402495
continuous,383,-0.608491044708987,0.525030584288975,-1.13352162899796
continuous,384,-0.535613239155353,0.426972534579603,-0.962585773734956
continuous,385,-0.549110936052609,0.361817572478839,-0.910928508531448
continuous,386,-0.485431729013223,0.379069906694505,-0.864501635707728
continuous,387,-0.577834130665609,0.482946863858093,-1.0607809945237
continuous,388,-0.616481421220145,0.392877453702118,-1.00935887492226
continuous,389,-0.574342617421817,0.474816601030332,-1.04915921845215
continuous,390,-0.5490484468068,0.549388769688704,-1.0984372164955
continuous,391,-0.543970485602733,0.553773114089763,-1.0977435996925
continuous,392,-0.60279045050315,0.461556019772145,-1.06434647027529
continuous,393,-0.539258809977798,0.388795087481836,-0.928053897459634
continuous,394,-0.466283708690579,0.518561576081405,-0.984845284771984
continuous,395,-0.628246953716551,0.436438489804542,-1.06468544352109
continuous,396,-0.392847864854163,0.475780703003289,-0.868628567857452
continuous,397,-0.589257936157403,0.477735706026871,-1.06699364218427
continuous,398,-0.397138693969643,0.364325376427566,-0.761464070397209
continuous,399,-0.556166043486713,0.469338428957493,-1.02550447244421
continuous,400,-0.573795426701547,0.377317567082873,-0.95111299378442
continuous,401,-0.52712263956348,0.457226785279734,-0.984349424843215
continuous,402,-0.568420473984692,0.507977512208471,-1.07639798619316
continuous,403,-0.711911577542101,0.581449468263566,-1.29336104580567
continuous,404,-0.669592045023264,0.440965242287778,-1.11055728731104
continuous,405,-0.571915156169081,0.416196074490853,-0.988111230659934
continuous,406,-0.513167730003269,0.382728091832469,-0.895895821835738
continuous,407,-0.60193093715076,0.437691800902812,-1.03962273805357
continuous,408,-0.527568217959825,0.468826993107275,-0.9963952110671
continuous,409,-0.547512107945078,0.427087516404328,-0.974599624349406
continuous,410,-0.467121891772207,0.476394889234081,-0.943516781006288
continuous,411,-0.519926257247754,0.399308050871572,-0.919234308119326
continuous,412,-0.639732270840859,0.37031350441696,-1.01004577525782
continuous,413,-0.555367459733641,0.540591170174584,-1.09595862990823
continuous,414,-0.567805050524979,0.497040809459321,-1.0648458599843
continuous,415,-0.513474851071955,0.552475828036826,-1.06595067910878
continuous,416,-0.530334834632736,0.442281099715376,-0.972615934348112
continuous,417,-0.52466291061504,0.461034968755297,-0.985697879370337
continuous,418,-0.665761412890386,0.489911569482481,-1.15567298237287
continuous,419,-0.640860308580592,0.484388330638668,-1.12524863921926
continuous,420,-0.625314245238861,0.549981439061549,-1.17529568430041
continuous,421,-0.560131217556049,0.33718666688545,-0.897317884441499
continuous,422,-0.539445174480554,0.442930827866297,-0.982376002346851
continuous,423,-0.471566304276841,0.440580546957735,-0.912146851234577
continuous,424,-0.427392356396175,0.565030914011686,-0.992423270407861
continuous,425,-0.586146366437851,0.502993878533529,-1.08914024497138
continuous,426,-0.478238943414328,0.492254491069332,-0.970493434483659
continuous,427,-0.518758687011635,0.471158842111236,-0.98991752912287
continuous,428,-0.62540496242006,0.504751278987643,-1.1301562414077
continuous,429,-0.624222126703847,0.43642128500215,-1.060643411706
continuous,430,-0.49826165887669,0.423051232178848,-0.921312891055537
continuous,431,-0.513610657291091,0.484530188883493,-0.998140846174584
continuous,432,-0.561139441808666,0.54077432861693,-1.1019137704256
continuous,433,-0.481537996011016,0.507982696334279,-0.989520692345295
continuous,434,-0.555760750191936,0.447112795727786,-1.00287354591972
continuous,435,-0.495023446482833,0.451116324226024,-0.946139770708857
continuous,436,-0.482667131625096,0.493513484911288,-0.976180616536384
continuous,437,-0.510403314760792,0.291741648806525,-0.802144963567318
continuous,438,-0.512806144258687,0.404032971666725,-0.916839115925413
continuous,439,-0.502517310926361,0.518434646019067,-1.02095195694543
continuous,440,-0.522089795173101,0.414719416876129,-0.93680921204923
continuous,441,-0.667448949020981,0.547550255387063,-1.21499920440804
continuous,442,-0.600910519644382,0.415055468945851,-1.01596598859023
continuous,443,-0.607056982106058,0.518060023275449,-1.12511700538151
continuous,444,-0.565912210731537,0.552880351203291,-1.11879256193483
continuous,445,-0.482039838923857,0.377946500521179,-0.859986339445037
continuous,446,-0.550534449230913,0.539148758962407,-1.08968320819332
continuous,447,-0.61051643145522,0.374466507971154,-0.984982939426374
continuous,448,-0.557211167142697,0.465343403510674,-1.02255457065337
continuous,449,-0.493814428141064,0.431072684344843,-0.924887112485907
continuous,450,-0.49271401663651,0.527896156758776,-1.02061017339529
continuous,451,-0.590614804677733,0.384057780856115,-0.974672585533848
continuous,452,-0.537842157628604,0.440566725061724,-0.978408882690328
continuous,453,-0.551514636152988,0.390886286243217,-0.942400922396204
continuous,454,-0.574276269733268,0.490141702978655,-1.06441797271192
continuous,455,-0.558809311345855,0.536859723560552,-1.09566903490641
continuous,456,-0.560689046807786,0.468549108773457,-1.02923815558124
continuous,457,-0.553914286494367,0.539285254545427,-1.09319954103979
continuous,458,-0.567594949273905,0.507605905431284,-1.07520085470519
continuous,459,-0.574948167980671,0.556071050921375,-1.13101921890205
continuous,460,-0.561626529802294,0.453268382936195,-1.01489491273849
continuous,461,-0.596074916324864,0.415035651773141,-1.01111056809801
continuous,462,-0.575395879114515,0.447790255193392,-1.02318613430791
continuous,463,-0.549927030669341,0.471879449845567,-1.02180648051491
continuous,464,-0.657017841719932,0.44588966659422,-1.10290750831415
continuous,465,-0.636635354159377,0.542647200857273,-1.17928255501665
continuous,466,-0.515680407777387,0.465057008340635,-0.980737416118021
continuous,467,-0.54707786816637,0.466127464755023,-1.01320533292139
continuous,468,-0.573312271754213,0.466208377924996,-1.03952064967921
continuous,469,-0.533176993520076,0.478915401990502,-1.01209239551058
continuous,470,-0.50598376145786,0.526698904392861,-1.03268266585072
continuous,471,-0.416647378471918,0.407745145340843,-0.824392523812762
continuous,472,-0.546940425540604,0.506939013442483,-1.05387943898309
continuous,473,-0.521265983266952,0.455385373552906,-0.976651356819858
continuous,474,-0.577487433301734,0.567324667603633,-1.14481210090537
continuous,475,-0.50938120888327,0.397233259644795,-0.906614468528065
continuous,476,-0.571185904780465,0.481161313822589,-1.05234721860305
continuous,477,-0.491330035042459,0.403093938997902,-0.894423974040361
continuous,478,-0.557825500728696,0.468575536674731,-1.02640103740343
continuous,479,-0.552852558330582,0.496427670989796,-1.04928022932038
continuous,480,-0.524386625775391,0.52801381005766,-1.05240043583305
continuous,481,-0.383718670080404,0.441246979850158,-0.824965649930562
continuous,482,-0.515583230279614,0.440086057556224,-0.955669287835838
continuous,483,-0.549614358154451,0.463140222931486,-1.01275458108594
continuous,484,-0.589933759295791,0.388946823320377,-0.978880582616168
continuous,485,-0.518243231754658,0.374642334587867,-0.892885566342525
continuous,486,-0.546048515625631,0.438263414440145,-0.984311930065776
continuous,487,-0.474285055337683,0.462890354641444,-0.937175409979127
continuous,488,-0.459984686622804,0.333028347542641,-0.793013034165445
continuous,489,-0.505665252396092,0.526941359339105,-1.0326066117352
continuous,490,-0.573490438991946,0.497029400959983,-1.07051983995193
continuous,491,-0.653613410621602,0.445173105986091,-1.09878651660769
continuous,492,-0.494111587122354,0.420703493409502,-0.914815080531856
continuous,493,-0.519820593974743,0.488480793554887,-1.00830138752963
continuous,494,-0.55027958749489,0.433638047180825,-0.983917634675715
continuous,495,-0.517974088138122,0.452981386680189,-0.97095547481831
continuous,496,-0.570039809801596,0.602337809710562,-1.17237761951216
continuous,497,-0.500632408211171,0.484812758720848,-0.985445166932019
continuous,498,-0.498468901329621,0.376769165256576,-0.875238066586196
continuous,499,-0.633627410813383,0.479604161616565,-1.11323157242995
continuous,500,-0.664821474574447,0.441655988998949,-1.1064774635734
continuous,501,-0.408166575868023,0.495807215572478,-0.903973791440501
continuous,502,-0.557816228193917,0.479249353510241,-1.03706558170416
continuous,503,-0.405456854823052,0.410256010936914,-0.815712865759966
continuous,504,-0.542363197019696,0.522578920501962,-1.06494211752166
continuous,505,-0.593533995964344,0.448941390401804,-1.04247538636615
continuous,506,-0.512924479094537,0.394492536732039,-0.907417015826576
continuous,507,-0.516734910231951,0.478968164083533,-0.995703074315483
continuous,508,-0.590514716806681,0.555197431176899,-1.14571214798358
continuous,509,-0.531598954794237,0.449572996278676,-0.981171951072913
continuous,510,-0.480613897537228,0.47852675211376,-0.959140649650988
continuous,511,-0.502990726780251,0.422884835830085,-0.925875562610335
continuous,512,-0.544155546148781,0.45774243348494,-1.00189797963372
continuous,513,-0.553728824975396,0.44940760981111,-1.00313643478651
continuous,514,-0.652080454172065,0.371465984943006,-1.02354643911507
continuous,515,-0.551889039676074,0.452922223922785,-1.00481126359886
continuous,516,-0.476063079155949,0.478931863792023,-0.954994942947972
continuous,517,-0.497104464159723,0.467009827751387,-0.96411429191111
continuous,518,-0.550768260074177,0.356625178918422,-0.9073934389926
continuous,519,-0.559576043916737,0.481844604081709,-1.04142064799845
continuous,520,-0.499195571760855,0.490853942958803,-0.990049514719658
continuous,521,-0.578561985379458,0.510658684278007,-1.08922066965746
continuous,522,-0.518709143078913,0.415244220372025,-0.933953363450938
continuous,523,-0.512187908544341,0.406794341898844,-0.918982250443185
continuous,524,-0.627438572632413,0.609246881359133,-1.23668545399155
continuous,525,-0.580944116712972,0.465074217427265,-1.04601833414024
continuous,526,-0.513606806123544,0.47376869032728,-0.987375496450824
continuous,527,-0.653390887986607,0.475472291276175,-1.12886317926278
continuous,528,-0.587997819387657,0.439224207145235,-1.02722202653289
continuous,529,-0.520096033222617,0.453084697020657,-0.973180730243274
continuous,530,-0.645970985398551,0.488121968749495,-1.13409295414805
continuous,531,-0.513133437335528,0.443161242036511,-0.956294679372039
continuous,532,-0.575522406422512,0.521107007880972,-1.09662941430348
continuous,533,-0.560087088677487,0.498797130654149,-1.05888421933164
continuous,534,-0.522922970396742,0.507552430068914,-1.03047540046566
continuous,535,-0.523529785192959,0.599693790586075,-1.12322357577903
continuous,536,-0.534196206699605,0.388086854411523,-0.922283061111128
continuous,537,-0.503133297508753,0.402726607212844,-0.905859904721597
continuous,538,-0.572121181409068,0.58741657111754,-1.15953775252661
continuous,539,-0.536376158862339,0.466531311517103,-1.00290747037944
continuous,540,-0.45747814643144,0.449157573467342,-0.906635719898781
continuous,541,-0.551282120853499,0.422679912569141,-0.97396203342264
continuous,542,-0.491445273102625,0.494540286044146,-0.985985559146771
continuous,543,-0.574775172278346,0.511654216381733,-1.08642938866008
continuous,544,-0.605183465927378,0.540042736231047,-1.14522620215843
continuous,545,-0.481675274222422,0.458704807590972,-0.940380081813394
continuous,546,-0.592479657850903,0.642646894768824,-1.23512655261973
continuous,547,-0.518640764369398,0.363616290786477,-0.882257055155874
continuous,548,-0.44543560577183,0.455795838210402,-0.901231443982232
continuous,549,-0.587754763138762,0.527114245620487,-1.11486900875925
continuous,550,-0.646259848118503,0.416805379991379,-1.06306522810988
continuous,551,-0.510626055396914,0.429890295563551,-0.940516350960464
continuous,552,-0.505320173359676,0.5063861530076,-1.01170632636728
continuous,553,-0.549501201503609,0.52173425412367,-1.07123545562728
continuous,554,-0.589625285303518,0.471305173913607,-1.06093045921712
continuous,555,-0.511083887535472,0.566993976034685,-1.07807786357016
continuous,556,-0.539511636664952,0.382302985482928,-0.92181462214788
continuous,557,-0.597222815334842,0.481811335735181,-1.07903415107002
continuous,558,-0.531192986294489,0.421605983673358,-0.952798969967847
continuous,559,-0.611549225259617,0.524771879506362,-1.13632110476598
continuous,560,-0.602808470345967,0.381582347796564,-0.984390818142531
continuous,561,-0.595229732799872,0.421793226985046,-1.01702295978492
continuous,562,-0.504978291425499,0.519247708555185,-1.02422599998068
continuous,563,-0.513543842498302,0.389275389240593,-0.902819231738894
continuous,564,-0.531704027247605,0.400332187509946,-0.93203621475755
continuous,565,-0.711716479864875,0.448054524047556,-1.15977100391243
continuous,566,-0.4689245519523,0.431893284320442,-0.900817836272742
continuous,567,-0.476461497819077,0.411480263102204,-0.887941760921281
continuous,568,-0.519745321797533,0.39606615595984,-0.915811477757373
continuous,569,-0.5446361657021,0.51860413449441,-1.06324030019651
continuous,570,-0.508611216253355,0.540354052609753,-1.04896526886311
continuous,571,-0.45427504446068,0.398468543143364,-0.852743587604045
continuous,572,-0.522094481062831,0.441973970633813,-0.964068451696644
continuous,573,-0.531333139099835,0.584047727922103,-1.11538086702194
continuous,574,-0.645721831802402,0.404553106595484,-1.05027493839789
continuous,575,-0.604615707787489,0.463390768998721,-1.06800647678621
continuous,576,-0.52564479829977,0.467194442858215,-0.992839241157985
continuous,577,-0.612243305103463,0.495618773013616,-1.10786207811708
continuous,578,-0.494533865972088,0.420890877656088,-0.915424743628175
continuous,579,-0.499903714812082,0.436576766826656,-0.936480481638739
continuous,580,-0.523697312589043,0.417972963895768,-0.941670276484811
continuous,581,-0.456653761109551,0.42684298176682,-0.883496742876371
continuous,582,-0.538991492008611,0.466427614588569,-1.00541910659718
continuous,583,-0.619246087811927,0.423539229258147,-1.04278531707007
continuous,584,-0.549524143958307,0.401070467162104,-0.950594611120411
continuous,585,-0.45590484747386,0.460059702003396,-0.915964549477256
continuous,586,-0.428414760902668,0.566372261487436,-0.994787022390104
continuous,587,-0.514029265168058,0.483983880399973,-0.998013145568031
continuous,588,-0.545820707464198,0.475364468624805,-1.021185176089
continuous,589,-0.507303542829434,0.42653429834871,-0.933837841178145
continuous,590,-0.491076215298094,0.455111272224819,-0.946187487522913
continuous,591,-0.595129296937053,0.512551601955146,-1.1076808988922
continuous,592,-0.605069049433179,0.512294774426981,-1.11736382386016
continuous,593,-0.485593562487128,0.43595482642194,-0.921548388909068
continuous,594,-0.550613556297386,0.439810467760567,-0.990424024057953
continuous,595,-0.597522078020388,0.487516511238964,-1.08503858925935
continuous,596,-0.613194610429092,0.47432525646839,-1.08751986689748
continuous,597,-0.524482004753557,0.493210536713063,-1.01769254146662
continuous,598,-0.469934482478432,0.477827480714662,-0.947761963193094
continuous,599,-0.431953950770349,0.487678513670956,-0.919632464441305
continuous,600,-0.559730489816303,0.528176048650347,-1.08790653846665
continuous,601,-0.525763208658879,0.395425295142721,-0.9211885038016
continuous,602,-0.530460541283043,0.428738958685703,-0.959199499968747
continuous,603,-0.469039381439338,0.496367738010602,-0.965407119449941
continuous,604,-0.537927389310617,0.420643400127024,-0.958570789437642
continuous,605,-0.557881518548112,0.529380769354124,-1.08726228790224
continuous,606,-0.542873832698311,0.423710354603975,-0.966584187302286
continuous,607,-0.620426093175219,0.412692516741285,-1.0331186099165
continuous,608,-0.591570031977925,0.524729739944772,-1.1162997719227
continuous,609,-0.619976048044117,0.505409506485637,-1.12538555452975
continuous,610,-0.619919797662244,0.443262912240819,-1.06318270990306
continuous,611,-0.512473550894071,0.502908461646854,-1.01538201254092
continuous,612,-0.472644072534593,0.445632598769972,-0.918276671304565
continuous,613,-0.590121722631701,0.481034887433682,-1.07115661006538
continuous,614,-0.528401206461739,0.369330374494866,-0.897731580956605
continuous,615,-0.555273589624346,0.365058778745657,-0.920332368370002
continuous,616,-0.60785066431065,0.457557055400836,-1.06540771971149
continuous,617,-0.418139313988867,0.398386834358581,-0.816526148347448
continuous,618,-0.508894429174538,0.427711753513501,-0.936606182688039
continuous,619,-0.473086990563278,0.473901906532019,-0.946988897095297
continuous,620,-0.657697321744326,0.507833271461386,-1.16553059320571
continuous,621,-0.499801876440012,0.415874383486745,-0.915676259926757
continuous,622,-0.588216058819207,0.446879458841485,-1.03509551766069
continuous,623,-0.601414099632698,0.500318050598652,-1.10173215023135
continuous,624,-0.58138214895307,0.466497028454058,-1.04787917740713
continuous,625,-0.551579155591711,0.480959301083859,-1.03253845667557
continuous,626,-0.477350720146974,0.515052103589099,-0.992402823736073
continuous,627,-0.580435157988942,0.546754936483443,-1.12719009447239
continuous,628,-0.560384408732809,0.443486980050106,-1.00387138878291
continuous,629,-0.486308847906705,0.503827014390907,-0.990135862297612
continuous,630,-0.667600275528245,0.492728286678995,-1.16032856220724
continuous,631,-0.599619543645456,0.357728173482229,-0.957347717127685
continuous,632,-0.586680174717546,0.385646717565437,-0.972326892282983
continuous,633,-0.513860732807481,0.373066311604576,-0.886927044412057
continuous,634,-0.575129038356703,0.476717590777956,-1.05184662913466
continuous,635,-0.559394318298218,0.479285312244637,-1.03867963054285
continuous,636,-0.52877000957212,0.515819251986385,-1.0445892615585
continuous,637,-0.598607934174921,0.470392455108067,-1.06900038928299
continuous,638,-0.524616553727931,0.456118340945483,-0.980734894673414
continuous,639,-0.553017544089499,0.345949422385228,-0.898966966474727
continuous,640,-0.548882107216852,0.519802972873568,-1.06868508009042
continuous,641,-0.541107849745061,0.412983588252835,-0.954091437997895
continuous,642,-0.671221491192329,0.435354723743418,-1.10657621493575
