case_id,era,year,code,case_kind,expected_score,expected_mi,expected_chf,expected_pvd,expected_cevd,expected_copd,expected_pulm,expected_rheum,expected_dem,expected_plegia,expected_diab,expected_diabcomp,expected_renal,expected_livmild,expected_livsev,expected_pud,expected_cancer,expected_mets,expected_aids
490,10,1998,C52,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491,10,1998,C53,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492,10,1998,C54,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
493,10,1998,C55,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,10,1998,C56,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,10,1998,C57,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
496,10,1998,C58,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
497,10,1998,C59,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
498,10,1998,C60,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,10,1998,C61,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,10,1998,C62,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
501,10,1998,C63,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
502,10,1998,C64,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
503,10,1998,C65,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
504,10,1998,C66,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505,10,1998,C67,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
506,10,1998,C68,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
507,10,1998,C69,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
508,10,1998,C70,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
509,10,1998,C71,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
510,10,1998,C72,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
511,10,1998,C73,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
512,10,1998,C74,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,10,1998,C75,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
514,10,1998,C76,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,10,1998,C77,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516,10,1998,C78,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,10,1998,C79,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,10,1998,C80,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
519,10,1998,C81,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
520,10,1998,C82,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,10,1998,C83,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
522,10,1998,C84,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523,10,1998,C85,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
524,10,1998,C86,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
525,10,1998,C88,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
526,10,1998,C89,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527,10,1998,C90,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528,10,1998,C91,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
529,10,1998,C92,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,10,1998,C93,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531,10,1998,C94,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,10,1998,C95,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,10,1998,C96,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
534,10,1998,C97,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535,10,1998,E100,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
536,10,1998,E101,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,10,1998,E102,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
538,10,1998,E103,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
539,10,1998,E104,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540,10,1998,E105,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
541,10,1998,E106,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,10,1998,E107,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543,10,1998,E108,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
544,10,1998,E109,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
545,10,1998,E110,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
546,10,1998,E111,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
547,10,1998,E112,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
548,10,1998,E113,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,10,1998,E114,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,10,1998,E115,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
551,10,1998,E116,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,10,1998,E117,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,10,1998,E118,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
554,10,1998,E119,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
555,10,1998,E120,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556,10,1998,E121,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,10,1998,E122,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
558,10,1998,E123,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559,10,1998,E124,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
560,10,1998,E125,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
561,10,1998,E126,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,10,1998,E127,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
563,10,1998,E129,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
564,10,1998,E130,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
565,10,1998,E131,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,10,1998,E132,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
567,10,1998,E133,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,10,1998,E134,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
569,10,1998,E135,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
570,10,1998,E136,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
571,10,1998,E137,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,10,1998,E139,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
573,10,1998,E140,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,10,1998,E141,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
575,10,1998,E142,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
576,10,1998,E143,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
577,10,1998,E144,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578,10,1998,E145,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579,10,1998,E146,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,10,1998,E147,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581,10,1998,E149,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
582,10,1998,F00,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583,10,1998,F01,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,10,1998,F02,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,10,1998,F024,authoritative_prefix,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
586,10,1998,F03,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
587,10,1998,F051,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,10,1998,G114,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
589,10,1998,G30,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,10,1998,G311,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591,10,1998,G319,authoritative_prefix,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
592,10,1998,G45,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,10,1998,G80,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
594,10,1998,G81,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
595,10,1998,G82,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
596,10,1998,G830,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
597,10,1998,G831,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
598,10,1998,G832,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
599,10,1998,G833,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
600,10,1998,G838,authoritative_prefix,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
601,10,1998,I110,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,10,1998,I120,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
603,10,1998,I130,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,10,1998,I131,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
605,10,1998,I132,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,10,1998,I21,authoritative_prefix,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,10,1998,I22,authoritative_prefix,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,10,1998,I252,authoritative_prefix,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,10,1998,I255,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,10,1998,I420,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,10,1998,I426,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,10,1998,I427,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,10,1998,I428,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,10,1998,I429,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,10,1998,I43,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,10,1998,I50,authoritative_prefix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,10,1998,I60,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,10,1998,I61,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,10,1998,I62,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,10,1998,I63,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,10,1998,I64,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,10,1998,I67,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,10,1998,I69,authoritative_prefix,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,10,1998,I70,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,10,1998,I71,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,10,1998,I731,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,10,1998,I738,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,10,1998,I739,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,10,1998,I771,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,10,1998,I790,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,10,1998,I792,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,10,1998,I850,authoritative_prefix,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
633,10,1998,I859,authoritative_prefix,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
634,10,1998,I982,authoritative_prefix,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635,10,1998,I983,authoritative_prefix,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
636,10,1998,J41,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637,10,1998,J42,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
638,10,1998,J43,authoritative_prefix,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
639,10,1998,J44,authoritative_prefix,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640,10,1998,J45,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
641,10,1998,J46,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
642,10,1998,J47,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643,10,1998,J60,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
644,10,1998,J61,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
645,10,1998,J62,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
646,10,1998,J63,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
647,10,1998,J64,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
648,10,1998,J65,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
649,10,1998,J66,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
650,10,1998,J67,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
651,10,1998,J68,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
652,10,1998,J69,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
653,10,1998,J70,authoritative_prefix,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
654,10,1998,K25,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655,10,1998,K26,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
656,10,1998,K27,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
657,10,1998,K28,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
658,10,1998,K55,authoritative_prefix,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,10,1998,K703,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,10,1998,K709,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
661,10,1998,K73,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662,10,1998,K746,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,10,1998,K754,authoritative_prefix,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
664,10,1998,M05,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
665,10,1998,M06,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
666,10,1998,M070,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
667,10,1998,M071,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
668,10,1998,M072,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
669,10,1998,M073,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
670,10,1998,M08,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
671,10,1998,M123,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
672,10,1998,M13,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
673,10,1998,M30,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
674,10,1998,M313,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
675,10,1998,M314,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
676,10,1998,M315,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
677,10,1998,M316,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
678,10,1998,M32,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
679,10,1998,M33,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
680,10,1998,M34,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681,10,1998,M350,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
682,10,1998,M351,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
683,10,1998,M353,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
684,10,1998,M45,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
685,10,1998,M46,authoritative_prefix,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
686,10,1998,N032,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
687,10,1998,N033,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
688,10,1998,N034,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
689,10,1998,N035,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
690,10,1998,N036,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
691,10,1998,N037,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
692,10,1998,N052,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
693,10,1998,N053,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
694,10,1998,N054,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
695,10,1998,N055,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
696,10,1998,N056,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
697,10,1998,N057,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
698,10,1998,N11,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
699,10,1998,N18,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
700,10,1998,N19,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701,10,1998,N250,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
702,10,1998,O987,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,10,1998,Q611,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
704,10,1998,Q612,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
705,10,1998,Q613,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
706,10,1998,Q614,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
707,10,1998,R18,authoritative_prefix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,10,1998,R75,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,10,1998,Z219,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,10,1998,Z49,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
711,10,1998,Z717,authoritative_prefix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
712,10,1998,Z940,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
713,10,1998,Z992,authoritative_prefix,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
714,7,1968,140,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
715,7,1968,141,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
716,7,1968,142,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
717,7,1968,143,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
718,7,1968,144,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
719,7,1968,145,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
720,7,1968,146,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
721,7,1968,147,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722,7,1968,148,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
723,7,1968,149,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
724,7,1968,150,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
725,7,1968,151,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
726,7,1968,152,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
727,7,1968,153,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728,7,1968,154,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
729,7,1968,155,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
730,7,1968,156,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
731,7,1968,"156,91",normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
732,7,1968,156.91,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
