"dataset","config","metric","value_r","value_stata","abs_diff","rel_diff","tolerance","status"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t3",0.0584178206676716,0.0569825205708134,0.0014353000968582,0.0251884276525557,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t4",0.0751071669478957,0.0723332958635643,0.0027738710843314,0.0383484680355711,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t5",0.0924985725103148,0.0900335178901838,0.00246505462013101,0.0273792991532076,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t6",0.110269149419602,0.109503926555019,0.000765222864582707,0.00698808607742689,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t7",0.127973267312796,0.128819335495296,0.000846068182499687,0.00656786637849552,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t8",0.145285448180394,0.146503647860853,0.001218199680459,0.00831514913277809,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_arm1_t9",0.162061548524758,0.162083380580432,2.18320556738261e-05,0.000134696448183916,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t0",-0.0051643337123054,-0.005996172239709,0.000831838527403601,0.138728257653248,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t1",-0.0105032529406883,-0.0113299361909924,0.0008266832503041,0.0729645106881834,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t2",-0.0160041132441481,-0.0162629894295861,0.000258876185438,0.0159181180408963,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t3",-0.0216510793107181,-0.0211736355534799,0.0004774437572382,0.0225489739838151,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t4",-0.0274163363659836,-0.0265089150213231,0.0009074213446605,0.0342307991077942,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t5",-0.0332256137471063,-0.0324550762995751,0.000770537447531201,0.0237416618718992,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t6",-0.0389535228457039,-0.0387464494982995,0.000207073347404399,0.00534431799779453,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t7",-0.0444526150145744,-0.0447410108689824,0.000288395854408,0.0064458949140091,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t8",-0.0496306567043235,-0.0500211411019502,0.000390484397626706,0.00780638723996406,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","pred_diff_t9",-0.0544602093512917,-0.0545101370898666,4.99277385749008e-05,0.000915934929545103,0.005,"PASS"
"nhefs_synth","2D_ITT_logistic_ns3","se",0.135645602461388,0.135657169439886,1.15669784977179e-05,8.52662527566864e-05,0.01,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","coef",-0.332756568126756,-0.332756585736136,1.76093804538091e-08,5.29197053000558e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","or_hr",0.716944700106041,0.716944687481089,1.26249518617172e-08,1.76093805870487e-08,0.01,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t0",0.0223169289738275,0.0223169306151835,1.64135599903248e-09,7.35475692125766e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t1",0.0411545268975808,0.0411545294496569,2.5520760990605e-09,6.2012034475631e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t2",0.0592261683220519,0.0592261716647019,3.34264999707345e-09,5.64387314445589e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t3",0.078166819097287,0.0781668234441145,4.34682750904969e-09,5.56096220560563e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t4",0.0990272108885455,0.0990272166863231,5.79777759135425e-09,5.85473144188147e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t5",0.122263752154445,0.122263759971765,7.81732009680347e-09,6.39381620408922e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t6",0.147486798011808,0.147486808325457,1.03136486850897e-08,6.99292960651145e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t7",0.173233800280606,0.173233813172787,1.28921806841209e-08,7.4420694482214e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t8",0.197121126903851,0.197121141835798,1.49319472897425e-08,7.57501054969575e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm0_t9",0.216601899003736,0.216601914903662,1.58999260146953e-08,7.34062116753079e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t0",0.0161207482256883,0.0161207491489137,9.23225402377215e-10,5.72693857989488e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t1",0.0298164743001428,0.0298164756760093,1.3758665005914e-09,4.6144504653796e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t2",0.0430384018246304,0.0430384035888746,1.76424419517929e-09,4.09923242514354e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t3",0.0569893966416133,0.0569893989594478,2.31783450072021e-09,4.06713273528208e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t4",0.0724701775608139,0.0724701807687101,3.2078961986759e-09,4.42650503234421e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t5",0.0898617673172843,0.0898617718545394,4.53725509941272e-09,5.04914938329643e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t6",0.108919135982169,0.108919142241437,6.25926760422502e-09,5.74671033522313e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t7",0.128565159029461,0.12856516712562,8.0961591875095e-09,6.29731938169442e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t8",0.146964028268482,0.146964037845328,9.57684628821731e-09,6.51645560956649e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_arm1_t9",0.162087019375448,0.16208702964726,1.02718115957412e-08,6.33721996022454e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t0",-0.00619618074813921,-0.0061961814662698,7.1813058971637e-10,1.15898895735327e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t1",-0.011338052597438,-0.0113380537736476,1.17620960020381e-09,1.03739991332341e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t2",-0.0161877664974215,-0.0161877680758273,1.57840580189417e-09,9.75060795596122e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t3",-0.0211774224556737,-0.0211774244846667,2.02899299792114e-09,9.58092424973685e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t4",-0.0265570333277316,-0.026557035917613,2.58988139961724e-09,9.75214782120921e-08,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t5",-0.0324019848371604,-0.0324019881172257,3.28006530270208e-09,1.01230371754822e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t6",-0.0385676620296386,-0.0385676660840201,4.05438149719828e-09,1.05123848779591e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t7",-0.0446686412511448,-0.0446686460471665,4.79602169783933e-09,1.07368862104643e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t8",-0.0501570986353692,-0.05015710399047,5.35510080029722e-09,1.06766546994314e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","pred_diff_t9",-0.0545148796282882,-0.0545148852564024,5.62811419690945e-09,1.03239953096085e-07,0.005,"PASS"
"nhefs_synth","2E_ITT_logistic_cubic","se",0.135696896622165,0.135664377391734,3.25192304309885e-05,0.000239703532026602,0.01,"PASS"
"null_effect","4A_ITT_logistic_quad","coef",0.0129557216835222,0.0129557177420979,3.94142429978317e-09,3.04222766985424e-07,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","or_hr",1.01304001066053,1.01304000666771,3.99281985252742e-09,3.9414236616986e-09,0.01,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm0_t0",0.0124206523623005,0.012420652576582,2.14281500529601e-10,1.72520323878641e-08,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm0_t12",0.165974843034473,0.165974844789981,1.75550771142063e-09,1.05769504628367e-08,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm0_t3",0.0522739279380757,0.0522739286030959,6.6502019863135e-10,1.27218331662175e-08,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm0_t6",0.0933485354190116,0.0933485363700469,9.51035306062664e-10,1.01880044727496e-08,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm0_t9",0.132177516095152,0.132177517360623,1.26547061718441e-09,9.5740231958798e-09,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm1_t0",0.0125804159346381,0.0125804161027364,1.68098299169195e-10,1.33619029606367e-08,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm1_t12",0.1679169960454,0.167916997225973,1.18057338904798e-09,7.03069616865068e-09,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm1_t3",0.0529309068574908,0.0529309073295834,4.72092601122576e-10,8.91903473679395e-09,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm1_t6",0.0944929546033466,0.0944929552154329,6.12086298312775e-10,6.47758657687539e-09,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_arm1_t9",0.13375880586494,0.13375880666104,7.96099519639881e-10,5.95175405278017e-09,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_diff_t0",0.000159763572337601,0.0001597635261544,4.61832010080401e-11,2.89072243957656e-07,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_diff_t12",0.00194215301092726,0.0019421524359927,5.74934560029772e-10,2.96029574906103e-07,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_diff_t3",0.000656978919415074,0.0006569787264875,1.92927573981587e-10,2.93658784072147e-07,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_diff_t6",0.00114441918433505,0.001144418845386,3.38949050033774e-10,2.9617569773543e-07,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","pred_diff_t9",0.00158128976978855,0.0015812893004169,4.69371650053951e-10,2.96828448741292e-07,0.005,"PASS"
"null_effect","4A_ITT_logistic_quad","se",0.140504350604278,0.140498097155325,6.25344895258118e-06,4.45091362744064e-05,0.01,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","coef",0.118437453332118,0.118437415880704,3.74514139978022e-08,3.16212691059767e-07,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","or_hr",1.12573646083541,1.12573641867499,4.21604189337899e-08,3.74514124571126e-08,0.05,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm0_t0",0.0119522083760694,0.011952209331922,9.55852600195706e-10,7.99728797957723e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm0_t12",0.148697729797701,0.148697740390229,1.0592527910358e-08,7.12352984151606e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm0_t3",0.0503581267068424,0.0503581293516052,2.64476279765447e-09,5.25190834470535e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm0_t6",0.088724934059509,0.088724937950547,3.8910380056878e-09,4.38550659551496e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm0_t9",0.122462149229877,0.12246215556306,6.33318250620185e-09,5.17154256928027e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm1_t0",0.0134329882674382,0.0134329888446311,5.77192899378631e-10,4.29683152464854e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm1_t12",0.165489158976574,0.165489165091443,6.1148687779955e-09,3.69502666510926e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm1_t3",0.0564430003364028,0.0564430012605343,9.24131500490422e-10,1.63728270972824e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm1_t6",0.0991732226155995,0.0991732234667071,8.51107601063106e-10,8.58203022259155e-09,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_arm1_t9",0.136550760439699,0.136550762774809,2.33510979996687e-09,1.71006719590266e-08,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_diff_t0",0.00148077989136886,0.0014807795127091,3.78659760014513e-10,2.55716503885005e-07,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_diff_t12",0.0167914291788724,0.0167914247012139,4.47765850092319e-09,2.66663405910964e-07,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_diff_t3",0.00608487362956045,0.0060848719089291,1.72063135007311e-09,2.82771991888311e-07,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_diff_t6",0.0104482885560905,0.0104482855161601,3.03993039942052e-09,2.90950165433241e-07,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","pred_diff_t9",0.0140886112098219,0.0140886072117493,3.99807260041685e-09,2.83780542698545e-07,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","se",0.216896481863931,0.216882360328091,1.41215358401003e-05,6.51115001641344e-05,0.05,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","w_ess",53680.0176502112,53680.0176417381,8.4731073002331e-06,1.57844718993627e-10,50,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","w_max",1.33469654610188,1.33469655676302,1.06611419692371e-08,7.98768972259361e-09,0.5,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","w_mean",0.998416507278502,0.99841650736512,8.66181570913227e-11,8.67555338401937e-11,0.02,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","w_min",0.728378340011007,0.728378336190214,3.82079345939701e-09,5.245616556063e-09,0.05,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","w_n_truncated",1078,1078,0,0,5,"PASS"
"null_effect","4B_PP_logistic_quad_strat_trunc","w_sd",0.0674492077161182,0.0674492088937155,1.17759729745259e-09,1.7459023119281e-08,0.05,"PASS"
"null_effect","4C_ITT_cox_quad","coef",0.012565809062133,0.0128231421302446,0.0002573330681116,0.0200678636716235,0.005,"PASS"
"null_effect","4C_ITT_cox_quad","or_hr",1.01264509057157,1.01290571117134,0.000260620599773942,0.000257299960795517,0.01,"PASS"
"null_effect","4C_ITT_cox_quad","se",0.139439161572442,0.138418344234381,0.00102081733806147,0.00737487031583725,0.01,"PASS"
"trial_example","1A_ITT_logistic_linear","coef",-0.238419824681668,-0.238419832068388,7.38672020772491e-09,3.09819872937672e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","n_expanded",1939053,1939053,0,0,0,"PASS"
"trial_example","1A_ITT_logistic_linear","or_hr",0.787871853601624,0.787871847781835,5.81978920610737e-09,7.38672059738184e-09,0.01,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t0",0.00464000510734841,0.0046400050030643,1.04284109993247e-10,2.2474999471849e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t10",0.0500261072021404,0.0500261061049144,1.09722600449835e-09,2.19330683502981e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t15",0.0720689737300845,0.0720689721653825,1.56470200685099e-09,2.17111741688274e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t20",0.09370519872628,0.0937051967107695,2.0155104946129e-09,2.15090578256186e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t25",0.114949838739643,0.114949836288898,2.45074470439643e-09,2.13201234861882e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t30",0.135815045113248,0.135815042242185,2.87106308172191e-09,2.11395073352939e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm0_t5",0.0275577341065936,0.0275577334952614,6.1133220013998e-10,2.218368938959e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t0",0.0036615482375949,0.0036615481283734,1.09221499899892e-10,2.98293224807105e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t10",0.0397764311917017,0.0397764300342891,1.15741259631985e-09,2.90979506034631e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t15",0.0575089521043161,0.0575089504495749,1.6547411982315e-09,2.87736288924698e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t20",0.075035564873144,0.0750355627369829,2.13616109523418e-09,2.84686489621184e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t25",0.0923621611395798,0.0923621585369634,2.60261640017134e-09,2.81783843231617e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t30",0.10949330553245,0.109493302477679,3.0547707002837e-09,2.78991557580102e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_arm1_t5",0.0218304750416947,0.0218304743988432,6.4285149772858e-10,2.94474360008707e-08,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t0",-0.000978456869753508,-0.0009784568746909,4.93739185820907e-12,5.04610063654448e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t10",-0.0102496760104387,-0.0102496760706253,6.01866004951157e-11,5.87204903651593e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t15",-0.0145600216257684,-0.0145600217158076,9.00392000541261e-11,6.18400176947346e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t20",-0.018669633853136,-0.0186696339737866,1.20650600621275e-10,6.46239775191502e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t25",-0.022587677600063,-0.0225876777519349,1.51871900472278e-10,6.72366155300176e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t30",-0.0263217395807988,-0.0263217397645056,1.8370679977231e-10,6.97928029894266e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","pred_diff_t5",-0.0057272590648989,-0.0057272590964182,3.15193001906855e-11,5.50338297256318e-09,0.005,"PASS"
"trial_example","1A_ITT_logistic_linear","se",0.303182057420927,0.303184560514265,2.50309333749144e-06,8.25600529672641e-06,0.01,"PASS"
"trial_example","1B_ITT_logistic_quad","coef",-0.266861608021719,-0.266861615567305,7.54558593385468e-09,2.82752763742885e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","n_expanded",1939053,1939053,0,0,0,"PASS"
"trial_example","1B_ITT_logistic_quad","or_hr",0.765779041809004,0.765779036030753,5.77825143288635e-09,7.54558581655179e-09,0.01,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t0",0.00452960594737717,0.0045296058383991,1.08978069623955e-10,2.40590624243966e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t10",0.0491646863896916,0.0491646852472521,1.14243949717041e-09,2.32369940217255e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t15",0.0710526347817658,0.0710526331545465,1.62721928986809e-09,2.29016043125203e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t20",0.0926632754932573,0.0926632733992644,2.09399289574641e-09,2.25978731263236e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t25",0.113997931201219,0.113997928657197,2.54402179877822e-09,2.23163861724921e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t30",0.135055008881242,0.135055005903233,2.97800858972685e-09,2.2050338451435e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm0_t5",0.0269940165836881,0.0269940159461716,6.37516501394986e-10,2.36169565383027e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t0",0.00347494296277817,0.0034749428530448,1.09733369960119e-10,3.15784675031328e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t10",0.0380407913921352,0.0380407902289887,1.16314649578619e-09,3.05762968851217e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t15",0.0551993120514458,0.055199310387985,1.66346079966129e-09,3.01355358965384e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t20",0.0722725288492804,0.0722725267010583,2.14822210020671e-09,2.97239102915611e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t25",0.0892565136047392,0.0892565109863829,2.61835629566942e-09,2.93351853745312e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t30",0.106146042568996,0.106146039494537,3.07445929825789e-09,2.89644278100092e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_arm1_t5",0.0207992530402691,0.0207992523943684,6.45900700979585e-10,3.10540344783964e-08,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t0",-0.001054662984599,-0.0010546629853543,7.55299902482909e-13,7.16152849745813e-10,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t10",-0.0111238949975564,-0.0111238950182634,2.07069986157826e-11,1.86148813718446e-09,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t15",-0.01585332273032,-0.0158533227665615,3.62415028543062e-11,2.28605090478245e-09,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t20",-0.0203907466439769,-0.0203907466982061,5.42291975214049e-11,2.65950032747824e-09,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t25",-0.0247414175964794,-0.0247414176708143,7.43349028164975e-11,3.00447224995458e-09,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t30",-0.0289089663122462,-0.0289089664086967,9.64505003642202e-11,3.33635243130674e-09,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","pred_diff_t5",-0.00619476354341897,-0.0061947635518032,8.38422994225985e-12,1.35343825024917e-09,0.005,"PASS"
"trial_example","1B_ITT_logistic_quad","se",0.310032791861076,0.310035601306755,2.8094456788752e-06,9.06168732569355e-06,0.01,"PASS"
"trial_example","1C_ITT_logistic_cubic","coef",-0.280067192485709,-0.280067201628141,9.14243220018207e-09,3.26437088921284e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","n_expanded",1939053,1939053,0,0,0,"PASS"
"trial_example","1C_ITT_logistic_cubic","or_hr",0.755732960173558,0.755732953264321,6.90923729340653e-09,9.14243220910601e-09,0.01,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t0",0.00432012969699114,0.0043201295865085,1.10482639530118e-10,2.55739179387463e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t10",0.0478049114436984,0.0478049102713135,1.17238490443539e-09,2.45243615725162e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t15",0.069678680992847,0.0696786793111489,1.6816981002199e-09,2.41350455669561e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t20",0.0915779932870247,0.0915779911073568,2.17966790450053e-09,2.38012199016825e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t25",0.113450606375983,0.113450603709225,2.66675830029595e-09,2.35058978366557e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t30",0.135242609365398,0.135242606222739,3.1426594104822e-09,2.32371994170711e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm0_t5",0.0260049052623776,0.0260049046124357,6.49941898911433e-10,2.49930506801639e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t0",0.00327138749745171,0.0032713873839817,1.13470010297545e-10,3.46855926794696e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t10",0.0365404462040165,0.0365404449840083,1.22000820557133e-09,3.33878858373307e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t15",0.0534961706486011,0.0534961688914304,1.75717070061143e-09,3.28466642943644e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t20",0.0706142223624001,0.0706142200775129,2.28488719611342e-09,3.23573239724988e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t25",0.0878532013642399,0.0878531985609735,2.80326639678918e-09,3.19085297144145e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t30",0.105170688247882,0.10517068493591,3.31197250180715e-09,3.14914037483491e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_arm1_t5",0.0197865747615499,0.0197865740889026,6.72647302440987e-10,3.39951372793861e-08,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t0",-0.00104874219953943,-0.0010487422025268,2.98737011690531e-12,2.84852665384081e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t10",-0.0112644652396818,-0.0112644652873052,4.76234000151843e-11,4.22775505099694e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t15",-0.0161825103442459,-0.0161825104197185,7.54726003915351e-11,4.66383758972102e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t20",-0.0209637709246245,-0.0209637710298439,1.05219399165746e-10,5.01910648689857e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t25",-0.0255974050117427,-0.0255974051482512,1.36508498949084e-10,5.33290379077389e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t30",-0.0300719211175164,-0.0300719212868291,1.69312699277446e-10,5.63025879399338e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","pred_diff_t5",-0.00621833050082776,-0.0062183305235331,2.2705340212148e-11,3.65135628063196e-09,0.005,"PASS"
"trial_example","1C_ITT_logistic_cubic","se",0.310355245378022,0.310357245177431,1.99979940851414e-06,6.44354027363162e-06,0.01,"PASS"
"trial_example","1D_ITT_logistic_ns3","coef",-0.278422045127586,-0.281563412298644,0.00314136717105767,0.0111568727819144,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","n_expanded",1939053,1939053,0,0,0,"PASS"
"trial_example","1D_ITT_logistic_ns3","or_hr",0.756977275516838,0.754603063043284,0.00237421247355374,0.00314630643556976,0.01,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t0",0.00460559747712042,0.0041276373435316,0.00047796013358882,0.115795089008444,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t10",0.0497778552988208,0.0461771395477278,0.003600715751093,0.0779761541394604,0.005,"PASS"
